542	14
544	120
546	16
548	49
550	18
552	117
554	28
556	50
558	20
560	91
562	16
564	59
566	23
568	92
570	18
572	39
574	16
576	146
578	16
580	47
582	25
584	91
586	22
588	45
590	19
592	75
594	14
596	48
598	16
600	82
602	11
604	39
606	12
608	109
610	11
612	43
614	14
616	51
618	11
620	37
622	15
624	114
626	9
628	41
630	18
632	90
634	8
636	46
638	12
640	62
642	17
644	39
646	21
648	81
650	15
652	29
654	20
656	52
658	14
660	45
662	15
664	49
666	11
668	28
670	9
672	115
674	11
676	39
678	12
680	42
682	12
684	31
686	14
688	64
690	10
692	27
694	18
696	50
698	14
700	33
702	10
704	56
706	6
708	33
710	8
712	41
714	12
716	13
718	8
720	103
722	11
724	34
726	12
728	33
730	7
732	23
734	5
736	52
738	13
740	22
742	13
744	51
746	10
748	33
750	7
752	31
754	11
756	24
758	6
760	42
762	8
764	22
766	12
768	72
770	6
772	26
774	9
776	44
778	7
780	26
782	6
784	40
786	8
788	27
790	5
792	61
794	8
796	26
798	6
800	49
802	10
804	21
806	9
808	38
810	9
812	28
814	7
816	59
818	10
820	20
822	4
824	36
826	4
828	31
830	8
832	51
834	10
836	25
838	9
840	48
842	7
844	14
846	7
848	49
850	7
852	26
854	8
856	32
858	7
860	16
862	8
864	59
866	8
868	18
870	7
872	36
874	5
876	23
878	10
880	24
882	6
884	16
886	1
888	38
890	9
892	24
894	6
896	39
898	3
900	19
902	5
904	40
906	8
908	16
910	6
912	57
914	3
916	16
918	8
920	28
922	4
924	28
926	3
928	29
930	5
932	16
934	7
936	30
938	4
940	18
942	1
944	20
946	4
948	26
950	3
952	21
954	3
956	18
958	6
960	49
962	1
964	15
966	3
968	26
972	15
974	7
976	37
978	6
980	10
982	5
984	19
986	2
988	13
990	4
992	36
994	4
996	10
998	5
1000	21
1002	3
1004	11
1006	2
1008	45
1010	1
1012	8
1014	4
1016	24
1018	4
1020	8
1022	7
1024	29
1026	4
1028	9
1030	3
1032	20
1034	3
1036	10
1038	3
1040	28
1042	4
1044	8
1046	2
1048	19
1050	4
1052	6
1054	3
1056	41
1058	4
1060	11
1062	3
1064	17
1066	2
1068	5
1070	6
1072	24
1074	2
1076	14
1078	2
1080	46
1082	3
1084	6
1086	3
1088	21
1090	2
1092	6
1094	2
1096	16
1098	5
1100	13
1102	1
1104	28
1106	3
1108	6
1110	3
1112	17
1114	4
1116	6
1118	2
1120	23
1122	6
1124	8
1126	2
1128	22
1130	3
1132	10
1134	5
1136	18
1138	1
1140	13
1142	4
1144	24
1146	4
1148	8
1150	4
1152	44
1154	4
1156	5
1158	3
1160	16
1162	2
1164	11
1166	4
1168	18
1170	2
1172	15
1174	1
1176	12
1178	2
1180	12
1182	7
1184	23
1186	1
1188	7
1192	14
1194	3
1196	6
1200	31
1202	1
1204	10
1206	1
1208	7
1210	4
1212	12
1214	1
1216	22
1218	3
1220	9
1222	3
1224	22
1226	1
1228	11
1230	2
1232	17
1234	3
1236	10
1238	3
1240	17
1242	3
1244	6
1248	21
1250	3
1252	11
1254	1
1256	22
1258	4
1260	10
1262	3
1264	16
1266	2
1268	9
1272	8
1276	4
1278	1
1280	23
1282	2
1284	5
1286	2
1288	11
1292	8
1294	1
1296	44
1298	1
1300	4
1302	2
1304	8
1306	6
1308	6
1310	3
1312	6
1314	2
1316	4
1318	2
1320	14
1322	3
1324	4
1326	1
1328	14
1330	5
1332	7
1336	5
1338	1
1340	4
1342	1
1344	22
1346	2
1348	5
1350	2
1352	34
1356	3
1358	3
1360	7
1362	3
1364	9
1366	1
1368	22
1370	4
1372	1
1374	2
1376	11
1378	2
1380	5
1384	8
1388	4
1390	1
1392	17
1396	3
1398	2
1400	7
1404	3
1406	4
1408	14
1410	3
1412	5
1416	14
1418	1
1420	2
1422	3
1424	10
1426	2
1428	5
1430	2
1432	4
1436	10
1438	2
1440	39
1444	4
1446	1
1448	11
1452	1
1456	11
1458	1
1460	3
1462	2
1464	16
1466	2
1468	1
1470	3
1472	23
1474	3
1476	3
1480	10
1484	4
1488	17
1492	3
1496	7
1500	4
1502	1
1504	8
1506	1
1508	7
1512	9
1514	2
1516	2
1518	1
1520	2
1524	2
1528	9
1532	4
1534	2
1536	18
1538	1
1540	5
1544	2
1546	1
1548	3
1552	5
1554	5
1556	11
1558	2
1560	10
1562	1
1564	3
1566	1
1568	3
1570	2
1572	3
1574	1
1576	3
1582	1
1584	18
1588	1
1590	2
1592	5
1596	8
1600	15
1602	1
1604	3
1608	10
1610	1
1612	2
1614	1
1616	5
1620	5
1622	1
1624	7
1626	1
1628	3
1632	25
1634	1
1636	4
1640	4
1644	3
1646	1
1648	3
1652	1
1654	1
1656	11
1658	1
1660	7
1662	1
1668	5
1672	9
1676	2
1678	1
1680	4
1682	2
1684	4
1686	1
1688	6
1690	3
1692	6
1696	9
1698	1
1700	7
1704	11
1706	1
1710	1
1712	17
1714	2
1716	4
1720	8
1722	1
1724	3
1728	19
1730	3
1732	3
1736	8
1738	1
1740	3
1744	11
1748	3
1752	5
1754	2
1756	1
1760	10
1762	2
1764	3
1766	2
1768	8
1772	1
1774	1
1776	16
1778	1
1784	2
1788	3
1790	1
1792	3
1794	1
1796	1
1800	8
1802	2
1804	3
1806	1
1808	9
1810	1
1812	4
1814	1
1816	3
1820	1
1822	2
1824	11
1826	1
1828	2
1830	1
1832	2
1836	1
1840	9
1842	2
1844	2
1848	11
1852	2
1856	2
1860	5
1864	7
1868	4
1870	6
1872	7
1874	1
1876	2
1878	1
1880	8
1884	1
1888	4
1892	2
1896	7
1904	7
1906	1
1908	1
1910	1
1912	2
1914	1
1920	14
1924	4
1928	4
1932	3
1936	7
1940	1
1944	5
1948	2
1950	1
1952	9
1956	3
1960	3
1962	1
1966	1
1968	1
1972	2
1976	4
1978	1
1980	1
1984	7
1986	2
1988	1
1992	8
1994	1
1996	2
2000	2
2006	1
2008	4
2016	17
2018	1
2020	2
2024	1
2028	9
2032	3
2036	1
2040	5
2044	2
2048	4
2052	2
2054	1
2056	2
2062	1
2064	7
2068	2
2072	2
2076	1
2080	2
2084	1
2088	8
2092	1
2096	9
2100	3
2104	2
2106	2
2108	2
2112	11
2116	2
2120	2
2122	2
2124	1
2128	3
2132	1
2136	5
2144	11
2152	2
2156	2
2158	1
2160	6
2164	1
2168	2
2172	1
2178	1
2180	3
2184	8
2186	1
2190	2
2196	2
2206	2
2208	8
2212	1
2216	1
2224	7
2228	2
2230	1
2232	3
2236	2
2240	1
2244	1
2248	5
2250	1
2256	12
2268	2
2272	5
2278	1
2280	1
2288	2
2290	1
2292	1
2296	2
2304	13
2308	1
2312	3
2318	1
2328	4
2330	2
2332	1
2336	1
2340	1
2344	2
2348	1
2352	5
2360	2
2362	1
2364	1
2366	1
2368	4
2372	3
2376	6
2384	2
2392	1
2396	1
2398	1
2400	6
2406	1
2408	5
2410	1
2420	1
2424	1
2428	4
2432	2
2436	2
2440	4
2444	2
2448	4
2456	9
2460	1
2462	1
2464	4
2468	2
2472	1
2480	2
2484	2
2488	1
2490	2
2496	5
2504	3
2506	1
2512	3
2516	1
2524	1
2526	1
2528	1
2536	3
2544	3
2546	1
2552	5
2556	2
2560	1
2564	1
2568	4
2576	1
2580	2
2584	5
2592	14
2596	1
2604	1
2608	2
2610	1
2616	1
2618	1
2624	3
2626	1
2628	1
2630	1
2632	2
2636	3
2640	11
2644	1
2648	1
2652	1
2656	1
2660	2
2664	1
2668	2
2672	3
2676	2
2680	1
2684	2
2688	4
2704	5
2712	2
2714	1
2720	1
2726	1
2728	3
2730	1
2736	2
2740	1
2742	1
2748	1
2750	1
2752	1
2760	4
2764	1
2768	2
2772	1
2776	2
2784	3
2786	1
2800	2
2808	4
2816	7
2820	2
2824	5
2832	1
2840	2
2848	1
2856	1
2876	1
2880	6
2884	1
2892	1
2900	1
2904	3
2912	4
2916	1
2924	1
2928	2
2936	1
2940	2
2944	2
2952	5
2960	4
2976	8
2984	1
2992	1
3000	1
3008	2
3012	1
3024	5
3032	1
3040	1
3056	1
3060	1
3068	1
3084	2
3096	1
3106	1
3112	2
3120	3
3136	2
3140	1
3160	1
3168	4
3180	1
3184	3
3192	2
3204	1
3212	1
3214	1
3216	5
3224	1
3232	1
3240	1
3244	1
3264	2
3268	1
3276	1
3280	1
3282	2
3292	1
3296	2
3306	1
3312	10
3320	3
3360	8
3368	1
3372	2
3374	1
3376	1
3398	1
3408	1
3412	1
3444	1
3448	1
3456	7
3460	1
3464	2
3468	1
3472	1
3476	1
3480	3
3496	1
3504	2
3528	3
3532	1
3536	2
3552	3
3556	1
3560	1
3588	1
3600	2
3604	3
3616	2
3620	1
3624	1
3644	1
3648	1
3660	1
3680	2
3692	1
3696	1
3704	1
3716	1
3720	2
3744	8
3760	2
3784	1
3788	1
3792	1
3800	2
3808	3
3816	2
3838	1
3840	1
3848	2
3864	2
3866	1
3888	4
3912	2
3916	1
3920	1
3936	3
3960	3
3968	2
3984	1
4020	1
4032	3
4048	2
4060	1
4080	4
4100	1
4106	1
4128	4
4152	2
4156	1
4176	5
4204	1
4260	1
4268	2
4320	1
4332	1
4344	1
4368	2
4376	1
4412	1
4416	1
4440	1
4448	1
4464	1
4496	2
4512	1
4520	1
4528	1
4608	5
4616	1
4632	1
4640	1
4648	2
4656	1
4704	1
4744	1
4752	2
4768	1
4816	3
4844	1
4848	3
4880	1
4896	2
4928	2
4944	2
4972	1
4984	2
5044	1
5088	4
5120	1
5124	2
5128	1
5144	1
5160	1
5192	1
5200	1
5232	1
5242	1
5264	2
5280	2
5328	4
5360	1
5424	1
5440	1
5448	1
5456	1
5512	1
5544	1
5548	1
5568	1
5640	2
5760	2
5784	1
5832	1
5856	1
5952	2
6000	3
6024	1
6180	1
6288	1
6336	1
6360	1
6432	1
6456	1
6480	1
6528	1
6576	1
6600	1
6624	3
6720	2
6748	1
6888	2
6912	2
7052	1
7152	2
7160	1
7200	1
7208	1
7296	3
7392	1
7408	1
7528	1
7600	1
7872	1
7920	1
8112	1
8160	1
8544	2
8640	1
8772	1
8928	2
9216	2
9240	1
9432	1
9600	1
9792	1
9936	1
10368	1
10560	2
11520	2
11568	1
12336	1
12576	1
13152	1
13824	1
14400	2
15600	1
16800	1
17760	1
21600	1
23040	1
30240	1
40320	1
